期号,first1,first2,first3,first4,first5,last1,last2,一等奖注数,一等奖奖金(元),二等奖注数,二等奖奖金(元),销售额(元),奖池奖金（元）,开奖日期,1~2,2~3,3~4,4~5,last1~last2
12013,7,8,11,12,24,1,2,12,9169092.0,35,254704.0,- -,281212681,2012-02-06,1,3,1,12,1
12012,6,18,22,30,35,2,7,2,9001754.0,42,231985.0,- -,320252410,2012-02-04,12,4,8,5,5
12011,5,19,22,29,30,2,4,1,10000000.0,45,145620.0,- -,318247147,2012-02-01,14,3,7,1,2
12010,25,26,29,32,34,5,7,0,0.0,42,163452.0,- -,314253773,2012-01-30,1,3,3,2,2
12009,6,14,20,29,35,9,10,1,10000000.0,43,218616.0,- -,299389761,2012-01-21,8,6,9,6,1
12008,6,8,30,31,32,1,11,1,10000000.0,63,97129.0,- -,289611772,2012-01-18,2,22,1,1,10
12007,4,5,13,17,25,7,10,1,10000000.0,51,146611.0,- -,286271587,2012-01-16,1,8,4,8,3
12006,3,20,22,25,27,1,9,1,10000000.0,39,261241.0,- -,280396272,2012-01-14,17,2,3,2,8
12005,1,2,29,31,33,7,12,0,0.0,42,164076.0,- -,268966261,2012-01-11,1,27,2,2,5
12004,10,11,22,31,32,6,7,0,0.0,41,163158.0,- -,254045459,2012-01-09,1,11,9,1,1
12003,16,22,24,33,34,3,10,2,8677334.0,21,233481.0,- -,239743471,2012-01-07,6,2,9,1,7
12002,3,11,14,26,29,7,8,1,10000000.0,41,168486.0,- -,238711466,2012-01-04,8,3,12,3,1
12001,7,27,28,32,33,1,12,7,8414427.0,165,19200.0,- -,234100467,2012-01-02,20,1,4,1,11
11154,4,12,16,20,28,8,11,0,0.0,30,297672.0,- -,262691603,2011-12-31,8,4,4,8,3
11153,6,22,29,30,35,3,5,0,0.0,53,130014.0,- -,243156811,2011-12-28,16,7,1,5,2
11152,1,4,6,21,35,2,11,0,0.0,18,447451.0,- -,228103496,2011-12-26,3,2,15,14,9
11151,7,11,14,20,27,3,10,3,12916784.0,39,249193.0,- -,210904537,2011-12-24,4,3,6,7,7
11150,13,22,30,33,34,6,12,7,5108847.0,114,19200.0,- -,211919872,2011-12-21,9,8,3,1,6
11149,2,7,12,29,31,3,5,1,10000000.0,26,331292.0,- -,245776977,2011-12-19,5,5,17,2,2
11148,7,10,11,26,31,3,4,2,7834174.0,62,108744.0,- -,236831159,2011-12-17,3,1,15,5,1
11147,1,15,16,27,28,2,7,1,10000000.0,39,260790.0,- -,238328635,2011-12-14,14,1,11,1,5
11146,9,13,19,29,34,2,11,0,0.0,45,211696.0,- -,227180037,2011-12-12,4,6,10,5,9
11145,7,15,19,24,29,4,6,1,10000000.0,77,131737.0,- -,208226606,2011-12-10,8,4,5,5,2
11144,7,18,24,28,33,2,3,0,0.0,70,80832.0,- -,197910066,2011-12-07,11,6,4,5,1
11143,8,9,12,25,33,7,10,1,10000000.0,39,186936.0,- -,186088213,2011-12-05,1,3,13,8,3
11142,4,26,30,33,34,4,6,5,10667108.0,27,303572.0,- -,180227762,2011-12-03,22,4,3,1,2
11141,2,11,19,22,35,10,12,2,7002109.0,95,50486.0,- -,190726011,2011-11-30,9,8,3,13,2
11140,1,12,32,33,34,9,11,4,10200992.0,56,93908.0,- -,194719682,2011-11-28,11,20,1,1,2
11139,4,6,10,15,16,3,4,1,10000000.0,30,343540.0,- -,204116699,2011-11-26,2,4,5,1,1
11138,17,23,26,30,32,6,12,5,10059556.0,50,122176.0,- -,192215936,2011-11-23,6,3,4,2,6
11137,2,15,18,23,31,1,2,0,0.0,33,243176.0,- -,205106425,2011-11-21,13,3,5,8,1
11136,8,9,11,19,33,3,12,2,16000000.0,16,580457.0,- -,187894014,2011-11-19,1,2,8,14,9
11135,6,22,29,33,35,3,12,1,10000000.0,31,258408.0,- -,183215202,2011-11-16,16,7,4,2,9
11134,1,10,12,14,17,9,10,0,0.0,20,487107.0,- -,176136024,2011-11-14,9,2,2,3,1
11133,4,11,23,26,35,3,12,8,9535870.0,73,108732.0,- -,155586179,2011-11-12,7,12,3,9,9
11132,12,14,16,19,33,2,9,1,10000000.0,23,362617.0,- -,181219052,2011-11-09,2,2,3,14,7
11131,3,5,12,18,33,7,11,1,10000000.0,37,175960.0,- -,173711416,2011-11-07,2,7,6,15,4
11130,8,9,13,23,35,11,12,2,15248966.0,23,375350.0,- -,169772009,2011-11-05,1,4,10,12,1
11129,1,7,13,18,23,4,8,0,0.0,51,193513.0,- -,166898558,2011-11-02,6,6,5,5,4
11128,3,4,6,11,13,1,2,0,0.0,32,292078.0,- -,147214578,2011-10-31,1,2,5,2,1
11127,1,11,22,26,29,5,8,1,10000000.0,27,238222.0,- -,126403896,2011-10-29,10,11,4,3,3
11126,7,17,29,30,33,10,12,2,6714788.0,85,45841.0,- -,121775456,2011-10-26,10,12,1,3,2
11125,7,10,27,34,35,10,12,0,0.0,35,238036.0,- -,126631088,2011-10-24,3,17,7,1,2
11124,8,12,14,20,25,6,8,0,0.0,44,202097.0,- -,109336208,2011-10-22,4,2,6,5,2
11123,10,14,18,19,35,1,6,2,5000000.0,44,128707.0,- -,90578986,2011-10-19,4,4,1,16,5
11122,3,8,23,24,34,5,12,3,5000000.0,48,149137.0,- -,88150642,2011-10-17,5,15,1,10,7
11121,2,3,30,31,33,3,9,0,0.0,39,201483.0,- -,88050408,2011-10-15,1,27,1,2,6
11120,20,25,26,30,31,9,10,16,8485668.0,52,89499.0,- -,70955762,2011-10-12,5,1,4,1,1
11119,4,15,20,26,31,6,12,0,0.0,45,200651.0,- -,132763457,2011-10-10,11,5,6,5,6
11118,4,7,11,32,35,5,7,0,0.0,34,266072.0,- -,113105840,2011-10-08,3,4,21,3,2
11117,10,12,28,32,33,3,5,1,5000000.0,55,56332.0,- -,93150429,2011-10-05,2,16,4,1,2
11116,10,15,18,19,26,7,12,0,0.0,17,433707.0,- -,91469633,2011-10-03,5,3,1,7,5
11115,17,26,30,31,35,6,11,0,0.0,27,296481.0,- -,75408885,2011-10-01,9,4,1,4,5
11114,6,8,17,27,35,2,11,0,0.0,33,220270.0,- -,59148718,2011-09-28,2,9,10,8,9
11113,4,5,7,10,12,4,5,2,5000000.0,19,419334.0,- -,43144622,2011-09-26,1,2,3,2,1
11112,6,17,28,32,33,8,12,0,0.0,101,47825.0,- -,36043587,2011-09-24,11,11,4,1,4
11111,2,11,13,23,31,11,12,0,0.0,26,302628.0,- -,25888039,2011-09-21,9,2,10,8,1
11110,30,31,33,34,35,4,7,84,1109740.0,1380,19200.0,- -,0,2011-09-19,1,2,1,1,3
11109,1,11,12,22,34,8,10,1,5000000.0,34,277788.0,- -,52990177,2011-09-17,10,1,10,12,2
11108,7,15,18,24,28,1,7,0,0.0,30,258524.0,- -,38197639,2011-09-14,8,3,6,4,6
11107,2,6,18,30,32,1,8,6,5000000.0,51,98920.0,- -,989564,2011-09-12,4,12,12,2,7
11106,1,9,29,30,35,5,9,15,7095200.0,174,26716.0,- -,0,2011-09-10,8,20,1,5,4
11105,2,11,26,32,33,5,12,0,0.0,23,404201.0,- -,47353889,2011-09-07,9,15,6,1,7
11104,7,19,27,28,34,2,5,2,5000000.0,105,43977.0,- -,27080587,2011-09-05,12,8,1,6,3
11103,3,4,26,29,34,1,3,4,8000000.0,41,227068.0,- -,27371055,2011-09-03,1,22,3,5,2
11102,19,24,28,31,34,4,12,1,5000000.0,23,320955.0,- -,25254149,2011-08-31,5,4,3,3,8
11101,5,12,20,28,30,3,7,63,8137971.0,287,19888.0,- -,14156217,2011-08-29,7,8,8,2,4
11100,8,11,13,28,33,8,9,2,14818388.0,72,115076.0,- -,260611163,2011-08-27,3,2,15,5,1
11099,2,6,9,12,20,5,8,2,8522871.0,30,272299.0,- -,258383576,2011-08-24,4,3,3,8,3
11098,6,7,28,33,35,1,10,2,8656154.0,38,219094.0,- -,257814962,2011-08-22,1,21,5,2,9
11097,4,19,28,31,33,11,12,1,10000000.0,29,326824.0,- -,256846500,2011-08-20,15,9,3,2,1
11096,3,8,20,24,25,1,2,2,8451117.0,98,84430.0,- -,245245462,2011-08-17,5,12,4,1,1
11095,9,12,17,19,29,6,11,1,9601015.0,87,60889.0,- -,244892108,2011-08-15,3,5,2,10,5
11094,11,21,22,32,34,4,8,4,6714576.0,77,105409.0,- -,242990584,2011-08-13,10,1,10,2,4
11093,4,6,8,19,31,10,11,0,0.0,26,333430.0,- -,252703120,2011-08-10,2,2,11,12,1
11092,10,17,19,32,33,1,12,2,8383140.0,42,194014.0,- -,234885420,2011-08-08,7,2,13,1,11
11091,11,17,23,29,30,6,8,1,10000000.0,82,129408.0,- -,234735997,2011-08-06,6,6,6,1,2
11090,2,4,29,30,34,5,8,0,0.0,23,294649.0,- -,223262272,2011-08-03,2,25,1,4,3
11089,5,6,23,27,34,3,4,0,0.0,27,381660.0,- -,207931278,2011-08-01,1,17,4,7,1
11088,20,21,27,29,35,3,8,4,7050900.0,31,293640.0,- -,184852679,2011-07-30,1,6,2,6,5
11087,6,13,20,25,34,7,9,3,9880547.0,96,36057.0,- -,192547274,2011-07-27,7,7,5,9,2
11086,4,5,6,9,15,1,6,0,0.0,27,357467.0,- -,200963433,2011-07-25,1,1,3,6,5
11085,2,17,19,21,22,3,10,6,9721056.0,35,194704.0,- -,181023381,2011-07-23,15,2,2,1,7
11084,14,29,31,34,35,1,12,0,0.0,62,133208.0,- -,199987836,2011-07-20,15,2,3,1,11
11083,6,8,18,20,24,4,8,2,7660870.0,91,67737.0,- -,182379281,2011-07-18,2,10,2,4,4
11082,7,20,25,30,32,5,9,6,10659988.0,35,276086.0,- -,184396669,2011-07-16,13,5,5,2,4
11081,4,13,20,21,35,2,9,0,0.0,39,207011.0,- -,197429220,2011-07-13,9,7,1,14,7
11080,5,12,30,31,32,1,3,0,0.0,49,177267.0,- -,180641784,2011-07-11,7,18,1,1,2
11079,1,3,23,30,31,2,10,1,10000000.0,29,440593.0,- -,162610282,2011-07-09,2,20,7,1,8
11078,4,9,16,27,30,2,6,3,12226737.0,93,89563.0,- -,146794221,2011-07-06,5,7,11,3,4
11077,5,8,19,33,34,1,12,1,10000000.0,50,180632.0,- -,149491545,2011-07-04,3,11,14,1,11
11076,18,23,25,29,30,1,2,2,9353637.0,32,318073.0,- -,140694437,2011-07-02,5,2,4,1,1
11075,6,9,20,23,28,6,10,3,8091523.0,23,480235.0,- -,137633524,2011-06-29,3,11,3,5,4
11074,7,16,23,28,31,3,6,46,8256894.0,222,33891.0,- -,138721670,2011-06-27,9,7,5,3,3
11073,13,19,20,22,33,5,11,3,12428705.0,57,149345.0,- -,317666106,2011-06-25,6,1,2,11,6
11072,3,11,13,20,35,3,8,0,0.0,35,262134.0,- -,319871133,2011-06-22,8,2,7,15,5
11071,27,31,33,34,35,4,6,2,5998038.0,217,19200.0,- -,299596663,2011-06-20,4,2,1,1,2
11070,9,19,22,29,30,2,8,16,8209406.0,175,19200.0,- -,306602546,2011-06-18,10,3,7,1,6
11069,3,5,28,29,33,4,12,3,11997553.0,80,98424.0,- -,377697008,2011-06-15,2,23,1,4,8
11068,1,13,16,18,32,7,9,1,10000000.0,11,987401.0,- -,380952965,2011-06-13,12,3,2,14,2
11067,10,17,22,24,32,3,10,8,8870963.0,116,37675.0,- -,367347891,2011-06-11,7,5,2,8,7
11066,6,13,18,20,33,9,10,0,0.0,48,204612.0,- -,395795484,2011-06-08,7,5,2,13,1
11065,3,11,14,25,34,1,4,1,10000000.0,38,291270.0,- -,375078277,2011-06-06,8,3,11,9,3
11064,1,6,27,30,34,1,6,2,16000000.0,28,482152.0,- -,362140610,2011-06-04,5,21,3,4,5
11063,10,17,18,26,32,1,5,0,0.0,35,290091.0,- -,348759449,2011-06-01,7,1,8,6,4
11062,6,10,17,20,21,3,7,3,13735528.0,29,379449.0,- -,326866617,2011-05-30,4,7,3,1,4
11061,6,7,16,18,20,4,10,4,12934083.0,29,451976.0,- -,325886265,2011-05-28,1,9,2,2,6
11060,3,25,29,32,34,9,10,3,12615400.0,43,205128.0,- -,327233734,2011-05-25,22,4,3,2,1
11059,9,16,21,29,34,7,10,0,0.0,36,326651.0,- -,328983692,2011-05-23,7,5,8,5,3
11058,1,9,27,32,33,3,6,27,8000000.0,271,19200.0,- -,303872297,2011-05-21,8,18,5,1,3
11057,7,11,30,31,34,9,12,1,10000000.0,37,298118.0,- -,426872297,2011-05-18,4,19,1,3,3
11056,3,5,29,30,31,8,10,4,11913960.0,85,120737.0,- -,414373623,2011-05-16,2,24,1,1,2
11055,1,7,31,32,35,2,10,0,0.0,51,248427.0,- -,419164003,2011-05-14,6,24,1,3,8
11054,5,9,16,26,35,3,10,0,0.0,42,220356.0,- -,392030969,2011-05-11,4,7,10,9,7
11053,3,16,28,31,32,1,9,0,0.0,15,684523.0,- -,372405323,2011-05-09,13,12,3,1,8
11052,13,24,31,32,33,3,9,4,6520277.0,55,131305.0,- -,349623523,2011-05-07,11,7,1,1,6
11051,6,8,12,17,18,5,10,2,8303466.0,24,320336.0,- -,360501853,2011-05-04,2,4,5,1,5
11050,4,7,29,32,33,8,10,1,10000000.0,46,135995.0,- -,360591452,2011-05-02,3,22,3,1,2
11049,5,6,10,22,25,1,9,3,11613884.0,46,145000.0,- -,357714362,2011-04-30,1,4,12,3,8
11048,13,17,25,27,28,2,3,5,5000000.0,340,19200.0,- -,361905515,2011-04-27,4,8,2,1,1
11047,2,15,22,33,35,5,8,1,10000000.0,14,513454.0,- -,386905515,2011-04-25,13,7,11,2,3
11046,9,15,16,19,29,4,6,4,11083275.0,136,52038.0,- -,381020504,2011-04-23,6,1,3,10,2
11045,13,21,22,29,31,7,11,0,0.0,43,169755.0,- -,387770674,2011-04-20,8,1,7,2,4
11044,11,21,24,26,31,6,7,0,0.0,56,81321.0,- -,371458144,2011-04-18,10,3,2,5,1
11043,2,8,23,33,35,5,10,0,0.0,93,55137.0,- -,361242100,2011-04-16,6,15,10,2,5
11042,6,9,18,30,32,10,12,1,10000000.0,56,152067.0,- -,349947313,2011-04-13,3,9,12,2,2
11041,4,5,11,13,25,3,6,4,11236835.0,32,269736.0,- -,341699221,2011-04-11,1,6,2,12,3
11040,3,7,15,18,20,1,6,0,0.0,23,419859.0,- -,348774894,2011-04-09,4,8,3,2,5
11039,1,11,14,22,34,6,8,2,8645112.0,20,422620.0,- -,327322701,2011-04-06,10,3,8,12,2
11038,7,9,11,13,33,10,12,2,15630182.0,20,442328.0,- -,326387365,2011-04-04,2,2,2,20,2
11037,1,12,14,22,24,10,12,1,10000000.0,25,364940.0,- -,322942088,2011-04-02,11,2,8,2,2
11036,3,18,29,30,33,8,9,0,0.0,21,315398.0,- -,313269458,2011-03-30,15,11,1,3,1
11035,3,4,13,15,32,4,9,0,0.0,13,680488.0,- -,298041572,2011-03-28,1,9,2,17,5
11034,3,6,9,17,27,3,9,0,0.0,40,274300.0,- -,279221801,2011-03-26,3,3,8,10,6
11033,3,19,24,29,33,3,9,2,14418148.0,23,332331.0,- -,256334761,2011-03-23,16,5,5,4,6
11032,7,16,23,31,33,3,10,1,10000000.0,47,148524.0,- -,254707534,2011-03-21,9,7,8,2,7
11031,12,17,19,22,35,4,11,0,0.0,30,276155.0,- -,250852819,2011-03-19,5,2,3,13,7
11030,15,19,25,30,33,3,8,11,8000000.0,139,19200.0,- -,232471208,2011-03-16,4,6,5,3,5
11029,3,9,17,24,28,6,12,3,12008334.0,36,206777.0,- -,283471208,2011-03-14,6,8,7,4,6
11028,1,2,13,17,28,1,4,0,0.0,40,237132.0,- -,286700891,2011-03-12,1,11,4,11,3
11027,5,14,25,34,35,2,5,3,6956120.0,77,88161.0,- -,266248099,2011-03-09,9,11,9,1,3
11026,1,9,15,20,29,7,9,0,0.0,16,512912.0,- -,272445556,2011-03-07,8,6,5,9,2
11025,8,9,25,28,29,2,10,1,10000000.0,61,129753.0,- -,254653894,2011-03-05,1,16,3,1,8
11024,12,15,16,20,33,8,12,1,10000000.0,25,352318.0,- -,247441137,2011-03-02,3,1,4,13,4
11023,5,13,16,18,24,2,12,2,15640441.0,22,415804.0,- -,238779266,2011-02-28,8,3,2,6,10
11022,9,14,24,25,34,1,4,0,0.0,32,267230.0,- -,235318601,2011-02-26,5,10,1,9,3
11021,1,9,13,17,30,2,8,0,0.0,41,133913.0,- -,216528880,2011-02-23,8,4,4,13,6
11020,9,12,19,22,28,1,5,0,0.0,34,190510.0,- -,204915970,2011-02-21,3,7,3,6,4
11019,8,21,23,27,33,6,11,4,9311219.0,71,47825.0,- -,190984829,2011-02-19,13,2,4,6,5
11018,16,22,24,32,34,2,10,0,0.0,17,387515.0,- -,204559462,2011-02-16,6,2,8,2,8
11017,16,19,24,26,31,2,4,0,0.0,21,275505.0,- -,190209245,2011-02-14,3,5,2,5,2
11016,15,20,30,33,35,6,9,0,0.0,43,137915.0,- -,177165752,2011-02-12,5,10,3,2,3
11015,8,18,19,22,23,1,3,0,0.0,30,137374.0,- -,164947287,2011-02-09,10,1,3,1,2
11014,2,14,20,21,24,2,9,0,0.0,17,407316.0,- -,155416933,2011-01-31,12,6,1,3,7
11013,5,8,14,28,30,4,6,0,0.0,44,137928.0,- -,139951606,2011-01-29,3,6,14,2,2
11012,3,12,19,25,30,8,11,2,6806047.0,51,82680.0,- -,0,2011-01-26,9,7,6,5,3
11011,2,17,23,24,30,2,9,0,0.0,29,180286.0,- -,0,2011-01-24,15,6,1,6,7
11010,4,8,10,14,27,5,7,0,0.0,18,434587.0,- -,0,2011-01-22,4,2,4,13,2
11009,9,10,11,14,24,3,8,1,5000000.0,17,275560.0,- -,0,2011-01-19,1,1,3,10,5
11008,1,23,26,27,30,5,6,3,10764958.0,45,108428.0,- -,98414874,2011-01-17,22,3,1,3,1
11007,14,24,32,33,35,2,9,0,0.0,62,82190.0,- -,0,2011-01-15,10,8,1,2,7
11006,2,8,16,26,35,11,12,16,8758433.0,49,154830.0,- -,93810617,2011-01-12,6,8,10,9,1
11005,1,7,25,27,30,7,12,0,0.0,15,553907.0,- -,0,2011-01-10,6,18,2,3,5
11004,7,8,10,23,25,7,9,0,0.0,27,235884.0,- -,0,2011-01-08,1,2,13,2,2
11003,1,24,27,30,31,1,6,1,9782435.0,28,190345.0,- -,0,2011-01-05,23,3,3,1,5
11002,11,13,27,28,29,2,6,0,0.0,108,36340.0,- -,0,2011-01-03,2,14,1,1,4
11001,7,8,15,32,34,5,12,2,7506561.0,43,133017.0,- -,0,2011-01-01,1,7,17,2,7
10153,6,7,16,24,35,4,6,1,10000000.0,34,171126.0,- -,0,2010-12-29,1,9,8,11,2
10152,2,5,18,22,23,7,12,1,5000000.0,46,147868.0,- -,0,2010-12-27,3,13,4,1,5
10151,1,10,32,33,35,3,8,17,8451384.0,95,48667.0,- -,0,2010-12-25,9,22,1,2,5
10150,5,24,28,29,35,1,9,0,0.0,16,367500.0,- -,0,2010-12-22,19,4,1,6,8
10149,5,22,24,25,30,1,6,2,13602112.0,25,255366.0,- -,0,2010-12-20,17,2,1,5,5
10148,3,4,8,10,35,2,6,0,0.0,23,315715.0,- -,0,2010-12-18,1,4,2,25,4
10147,1,15,19,21,23,11,12,0,0.0,15,479950.0,- -,0,2010-12-15,14,4,2,2,1
10146,14,17,30,31,34,4,10,0,0.0,40,97209.0,- -,0,2010-12-13,3,13,1,3,6
10145,18,19,27,28,33,3,6,6,8966036.0,47,83872.0,- -,0,2010-12-11,1,8,1,5,3
10144,2,11,16,22,31,10,11,0,0.0,20,375571.0,- -,0,2010-12-08,9,5,6,9,1
10143,10,16,18,22,27,6,8,2,7695984.0,22,271292.0,- -,0,2010-12-06,6,2,4,5,2
10142,10,11,19,21,27,4,6,1,10000000.0,38,170102.0,- -,0,2010-12-04,1,8,2,6,2
10141,5,11,17,23,33,3,10,4,9977724.0,97,55841.0,- -,0,2010-12-01,6,6,6,10,7
10140,6,18,20,30,31,3,6,0,0.0,55,64854.0,- -,0,2010-11-29,12,2,10,1,3
10139,3,13,16,19,29,7,9,5,10224240.0,45,153395.0,- -,0,2010-11-27,10,3,3,10,2
10138,8,12,14,19,27,5,6,3,6430176.0,51,98208.0,- -,0,2010-11-24,4,2,5,8,1
10137,22,27,28,33,35,9,11,6,5292116.0,65,29864.0,- -,0,2010-11-22,5,1,5,2,2
10136,3,13,18,30,33,7,8,3,11418288.0,101,69705.0,- -,0,2010-11-20,10,5,12,3,1
10135,14,17,19,26,32,3,4,0,0.0,18,402736.0,- -,0,2010-11-17,3,2,7,6,1
10134,9,12,13,19,30,4,5,1,6676733.0,103,19200.0,- -,0,2010-11-15,3,1,6,11,1
10133,11,16,17,21,22,3,6,1,10000000.0,16,497449.0,- -,0,2010-11-13,5,1,4,1,3
10132,18,21,23,25,29,6,11,1,10000000.0,12,572120.0,- -,0,2010-11-10,3,2,2,4,5
10131,10,15,22,28,29,4,12,0,0.0,23,295635.0,- -,0,2010-11-08,5,7,6,1,8
10130,5,6,9,10,34,8,11,0,0.0,28,223689.0,- -,0,2010-11-06,1,3,1,24,3
10129,14,15,24,25,26,3,7,4,8667489.0,112,19200.0,- -,0,2010-11-03,1,9,1,1,4
10128,6,17,19,29,35,2,8,6,8538883.0,59,37393.0,- -,0,2010-11-01,11,2,10,6,6
10127,3,22,24,30,33,4,10,1,9402165.0,11,479147.0,- -,0,2010-10-30,19,2,6,3,6
10126,3,5,9,13,33,5,11,0,0.0,8,739497.0,- -,0,2010-10-27,2,4,4,20,6
10125,1,7,9,14,19,9,12,0,0.0,14,484094.0,- -,0,2010-10-25,6,2,5,5,3
10124,1,9,27,29,34,1,6,0,0.0,17,365596.0,- -,0,2010-10-23,8,18,2,5,5
10123,18,20,30,32,33,1,11,2,5996047.0,52,45403.0,- -,0,2010-10-20,2,10,2,1,10
10122,5,6,11,13,26,2,7,4,10423208.0,13,476696.0,- -,0,2010-10-18,1,5,2,13,5
10121,21,22,31,32,34,2,12,4,10692667.0,50,139275.0,- -,0,2010-10-16,1,9,1,2,10
10120,8,10,18,34,35,6,10,5,9645524.0,39,136385.0,- -,0,2010-10-13,2,8,16,1,4
10119,5,13,14,23,26,2,3,0,0.0,60,116248.0,- -,0,2010-10-11,8,1,9,3,1
10118,19,22,23,29,35,8,10,3,10402414.0,27,158937.0,- -,0,2010-10-09,3,1,6,6,2
10117,4,6,21,27,34,5,9,1,8198920.0,19,187481.0,- -,0,2010-10-06,2,15,6,7,4
10116,14,22,27,28,35,4,10,0,0.0,30,141304.0,- -,0,2010-10-04,8,5,1,7,6
10115,5,7,10,15,32,3,8,2,14122894.0,15,487393.0,- -,0,2010-10-02,2,3,5,17,5
10114,3,7,22,25,35,3,11,0,0.0,18,366849.0,- -,0,2010-09-29,4,15,3,10,8
10113,5,16,22,23,32,4,10,1,7297103.0,77,34316.0,- -,0,2010-09-27,11,6,1,9,6
10112,14,15,18,34,35,8,10,0,0.0,51,115528.0,- -,0,2010-09-25,1,3,16,1,2
10111,3,6,13,14,29,1,2,1,10000000.0,17,341782.0,- -,0,2010-09-22,3,7,1,15,1
10110,21,29,30,33,35,7,11,6,8000000.0,153,19200.0,- -,0,2010-09-20,8,1,3,2,4
10109,1,2,8,11,25,10,12,1,10000000.0,28,247416.0,- -,0,2010-09-18,1,6,3,14,2
10108,1,10,13,19,34,9,12,0,0.0,5,1427388.0,- -,0,2010-09-15,9,3,6,15,3
10107,14,17,22,27,34,3,5,0,0.0,9,770795.0,- -,0,2010-09-13,3,5,5,7,2
10106,5,27,28,29,34,9,12,1,8059291.0,61,58064.0,- -,0,2010-09-11,22,1,1,5,3
10105,5,17,26,27,35,8,9,3,6164276.0,35,111547.0,- -,0,2010-09-08,12,9,1,8,1
10104,14,25,30,32,33,1,11,0,0.0,29,176884.0,- -,0,2010-09-06,11,5,2,1,10
10103,10,14,29,30,35,5,8,2,12280216.0,32,150182.0,- -,0,2010-09-04,4,15,1,5,3
10102,4,15,19,24,35,1,10,1,5000000.0,19,378758.0,- -,0,2010-09-01,11,4,5,11,9
10101,11,15,22,27,35,5,8,1,5000000.0,19,319312.0,- -,0,2010-08-30,4,7,5,8,3
10100,19,20,30,33,35,6,8,3,5000000.0,31,183340.0,- -,0,2010-08-28,1,10,3,2,2
10099,3,11,17,21,30,1,8,0,0.0,24,269760.0,- -,0,2010-08-25,8,6,4,9,7
10098,2,3,12,13,25,1,7,4,8000000.0,28,227139.0,- -,0,2010-08-23,1,9,1,12,6
10097,9,17,21,28,29,2,8,0,0.0,14,306160.0,- -,0,2010-08-21,8,4,7,1,6
10096,4,9,24,30,35,1,10,2,5000000.0,21,268736.0,- -,0,2010-08-18,5,15,6,5,9
